"[4, 1, 6, 5]","[[25, 32, 29, 34, 36], [22, 31, 26, 29, 24], [27, 36, 31, 38, 29], [26, 35, 37, 30, 28]]",True
"[4, 1, 6, 5]","[[25, 34, 29, 36, 27], [22, 24, 33, 31, 29], [27, 38, 29, 34, 31], [26, 28, 37, 35, 33]]",True
"[4, 1, 6, 5]","[[25, 36, 32, 34, 27], [22, 26, 24, 29, 31], [27, 38, 36, 29, 34], [26, 37, 28, 33, 30]]",True
"[4, 1, 6, 5]","[[25, 34, 32, 29, 36], [22, 24, 29, 33, 31], [27, 31, 29, 38, 34], [26, 35, 37, 33, 28]]",True
"[4, 1, 6, 5]","[[25, 27, 32, 34, 29], [22, 29, 31, 24, 26], [27, 29, 34, 31, 38], [26, 35, 30, 33, 28]]",True
"[4, 1, 6, 5]","[[25, 29, 36, 32, 27], [22, 24, 31, 29, 33], [27, 34, 38, 29, 36], [26, 37, 30, 28, 35]]",True
"[4, 1, 6, 5]","[[25, 32, 27, 36, 29], [22, 26, 29, 31, 24], [27, 29, 36, 31, 34], [26, 37, 30, 35, 33]]",True
"[4, 1, 6, 5]","[[25, 34, 36, 27, 29], [22, 31, 29, 26, 24], [27, 36, 29, 34, 38], [26, 28, 30, 37, 35]]",True
"[4, 1, 6, 5]","[[25, 34, 29, 27, 36], [22, 29, 24, 33, 31], [27, 34, 29, 31, 38], [26, 35, 28, 37, 33]]",True
"[4, 1, 6, 5]","[[25, 27, 34, 36, 29], [22, 33, 24, 26, 31], [27, 36, 31, 29, 34], [26, 28, 33, 30, 35]]",True
"[4, 1, 6, 5]","[[25, 32, 29, 36, 27], [22, 31, 26, 33, 29], [27, 38, 34, 29, 31], [26, 30, 33, 35, 37]]",True
"[4, 1, 6, 5]","[[25, 34, 36, 32, 29], [22, 31, 26, 33, 29], [27, 29, 31, 36, 34], [26, 35, 37, 28, 33]]",True
"[4, 1, 6, 5]","[[25, 29, 34, 36, 27], [22, 24, 26, 33, 29], [27, 38, 36, 29, 34], [26, 33, 35, 37, 30]]",True
"[4, 1, 6, 5]","[[25, 29, 34, 27, 36], [22, 31, 24, 33, 26], [27, 29, 38, 36, 34], [26, 37, 28, 30, 35]]",True
"[4, 1, 6, 5]","[[25, 36, 34, 32, 27], [22, 33, 29, 26, 24], [27, 34, 36, 31, 29], [26, 37, 35, 28, 30]]",True
"[4, 1, 6, 5]","[[25, 29, 32, 27, 34], [22, 24, 33, 31, 26], [27, 29, 31, 34, 36], [26, 33, 28, 35, 30]]",True
"[4, 1, 6, 5]","[[25, 34, 29, 36, 32], [22, 26, 31, 24, 29], [27, 38, 31, 34, 29], [26, 33, 30, 35, 28]]",True
"[4, 1, 6, 5]","[[25, 32, 27, 29, 34], [22, 33, 24, 26, 31], [27, 31, 29, 34, 36], [26, 30, 35, 28, 37]]",True
"[4, 1, 6, 5]","[[25, 32, 34, 27, 36], [22, 26, 29, 24, 31], [27, 31, 29, 34, 38], [26, 37, 30, 33, 28]]",True
"[4, 1, 6, 5]","[[25, 32, 27, 34, 36], [22, 26, 29, 31, 24], [27, 31, 38, 34, 36], [26, 30, 35, 37, 33]]",True
"[4, 1, 6, 5]","[[25, 36, 34, 27, 29], [22, 29, 24, 26, 33], [27, 38, 29, 36, 34], [26, 35, 33, 28, 37]]",True
"[4, 1, 6, 5]","[[25, 27, 34, 29, 36], [22, 24, 26, 33, 31], [27, 38, 34, 31, 29], [26, 28, 30, 37, 33]]",True
